stock_code,company_name,annual_gross_margin,asset_turnover_annual,cash_share_annual,current_ratio_annual,eps_basic_excl_extra_annual,fcf_share_ttm,inventory_turnover_annual,lt_debt_equity_annual,net_interest_coverage_annual,net_profit_margin_annual,operating_margin_annual,quick_ratio_annual,receivables_turnover_annual,roe_ttm,roi_annual,roa_rfy,tangible_book_annual,total_debt_cagr_5y,total_debt_equity_annual,invalid_rate,mahalanobis_distance
618,Peking University Resrces(Hdng)Co Ltd,-0.844193901458441,-0.089813267148461,-0.273723957998221,-0.238014853189253,-0.341394465259156,0,-0.116115847684883,0.748316172532144,-0.047934444523061,0.100960754928123,0.102734460020899,-0.392519468220089,-0.052873984136152,0.009559613770273,-0.316665043659913,0.024260539007103,-0.261260053039679,-0.479633520800622,19.7209883136921,0.055555555555556,27.3354839689582
281,Rivera (Holdings) Limited,2.13784624166161,-0.947847357195328,-0.234310996483987,13.2978139014924,-0.078523331725194,0,-0.116965428973238,0,0,0.458663871642403,0.316252854423506,23.8613043814203,-0.072549265626492,0.113980922739683,0.152979992462538,0.113034282773573,-0.192676976459161,0,0,0.277777777777778,27.2173646669919
578,Rosan Resources Holdings Ltd,-0.839821487206091,-0.400307341884271,-0.319821809642446,-0.32180807066143,-0.155326092390446,0,-0.089171590874152,0,-0.061737417531542,0.080519237332769,0.089012653064233,-0.378736263586359,-0.071314507322552,-0.002225188359459,-25.3596196182683,-0.019046476215395,-0.277898811691851,-0.664986952919996,0,0.166666666666667,26.3962083242635
26,China Motor Bus Company Ltd,0,-0.959541405664752,6.37064286268121,1.10675215864007,16.8774748319308,-8.1298608601934,0,-0.239700496238611,0,2.36365332441455,0.195609508025177,0,0.027429315510371,0.198253585608862,0.262197028702315,0.221375145092445,15.5876085945705,0,-0.230788063867323,0.277777777777778,26.1886692491519
8131,abc Multiactive Limited,0.638198292410723,2.91150067712734,-0.320569057922524,-0.216830302621035,-0.111329003361403,0,0,0,-0.060436929999895,0.070066278195336,0.070811412045651,0,-0.054407667357538,-1.02544486749283,-22.6990170314272,-0.73303609285487,-0.266683803563713,-0.596619786046164,0,0.277777777777778,24.2284479680944
6933,Sino-Entertainment Technology Hldgs Ltd,0.197977335471291,1.13715542194202,-0.292122754265203,0.38231060416688,-0.00345125961921,0,0,-0.239700496238611,18.4052603777196,0.149518404658949,0.135428054158505,0,-0.071242168434533,0,0.622550226375857,0.478856592098054,-0.234010504862964,0,-0.230725738306176,0.277777777777778,23.0004974170928
2588,Boc Aviation Ltd,0,-0.839747989196523,0.239919775254003,-0.313755156707688,4.23399314980184,-14.9925697914188,0,1.08170856125522,-0.052967351810805,0.169992646891441,0.181699406955461,0,0.073879198810529,0.106369101088296,0.151644540593277,0.108631286853978,3.37336506517014,-0.148417316612661,0.400712378638789,0.166666666666667,21.5382424867492
1353,Fujian Nuoqi Co Ltd,-18.8131380452777,-0.972691638060482,-0.314922597327289,-0.141743955975543,-0.133335841910553,0,-0.114460872804844,-0.239700496238611,0,0,0,-0.048925040431706,-0.075318212616496,-0.744895211103589,-1.0855948807034,-0.640405503601928,-0.261424258330774,0,-0.230788063867323,0.277777777777778,21.0550977485382
1971,Redsun Services Group Ltd,-0.297166750221309,0.887033544069325,-0.200412937769198,-0.173864308911214,0.022536715551898,0,17.1231657963648,-0.239700496238611,1.73770511569192,0.127247256323227,0.119037179983145,-0.106731537815419,-0.069916644757519,0,0.570756141374585,0.221357122449985,-0.212161960156973,0,-0.230788063867323,0.166666666666667,19.9116855109344
2322,Hong Kong ChaoShang Group Ltd,-0.028819735872261,-0.58992329171695,-0.312444048454637,0.595812115822255,-0.105290946151435,-0.067689270516986,16.9801662293229,-0.2292661193961,-0.056789896516795,0.097534917740106,0.0908830950452,1.27816017925657,-0.074191520362993,0.046085253593009,0.080743139883469,0.042979306032274,-0.249013608212934,0,-0.223204027163455,0.055555555555556,19.7223505079859
115,Grand Field Group Holdings Limited,1.48940052897689,-0.971755519822142,-0.310749584044884,-0.284826980689338,-0.125058395350735,0,-0.11698817355203,-0.164085550658559,-0.058673835893184,-6.67171776426562,-8.80271881232894,-0.397659420722804,-0.073401812219569,0.031263146332873,0.021963817513827,0.027819259949546,-0.231580124385681,1.17524056216315,-0.084087053058114,0.055555555555556,19.5375964423884
11,Hang Seng Bank Ltd,0,0,8.29175328891484,0,6.96073444510073,12.1311555915319,0,-0.178609522293929,0,0.164705828588896,0.15996639333353,0,0,0.083769442386,0,0.085397311504372,5.56912390445069,0.241732184690616,-0.203075977415097,0.444444444444444,18.6954316636753
1367,SFund International Holdings Ltd,0.015164626324222,-0.602196841952965,-0.314061332290862,-0.284393292012691,-0.230525339694076,0,1.96153041476751,0,-0.066595822592236,-0.168091233890559,-0.151775452765059,-0.305594102882518,-0.046955325912312,-0.43037084363479,-17.3102257374312,-0.45287272120263,-0.28252143943206,3.06315919713787,0,0.166666666666667,18.4209786487283
2772,Zhongliang Holdings Group Company Ltd,-0.365046581655148,-0.5442169472545,0.533153331546433,-0.222841455936561,0.641459696999291,-2.43008114201885,-0.116532934919949,0.883066924968069,0,0.12681716927242,0.121723250152912,-0.343173459973885,17.5364320846794,0.101312782904549,0.409968158926881,0.103190916216589,-0.064645186893647,0,0.772947393525441,0.111111111111111,18.2268075092651
966,China Taiping Insurance Hldgs Co Ltd,0,-0.53500435506766,1.03517086385886,0,1.25645683538892,13.1172774994625,0,-0.035576146636358,0,0.118294820573678,0.104359994956812,0,0,0.081002045998914,0,0.085101868901186,1.2268862951988,0.105228248118231,-0.051812057747545,0.388888888888889,18.1564189560474
1551,Guangzhou Rural Commercial Bank Co Ltd,0,0,16.337422881317,0,0.383631336519807,2.29156279149075,0,-0.073995166884818,0,0.158253749803869,0.156652138206939,0,0,0.079917316446129,0,0.079242364548964,2.75527360243669,0.332500638884551,0.086823126084136,0.444444444444444,17.9934429252819
1188,Hybrid Kinetic Group Limited,1.37415907218242,-0.948828052492636,-0.322426653999055,0.06643003267302,-0.11970597833677,-0.076241588937315,-0.11697528289157,-0.22984027522984,-0.061004526195716,-5.52894652279123,-3.57016697966374,-0.190486273243204,-0.027796686761324,-0.544254138387841,-0.665744238321972,-0.617594953072501,-0.261085185067344,2.556922563781,-0.221192121553636,0,17.6215605475425
6855,Ascentage Pharma Group International,1.68394055911318,-0.955247148984112,0.526642097706883,0.16031564216517,-8.14021440405952,0,0,-0.234302377234227,0,-14.4943604683284,-14.8445935116459,0,-0.07103783433874,-1.04267910219709,-1.36272333067104,-1.2360079220826,0.046494783051601,0,-0.206049573602278,0.277777777777778,17.3777939859675
286,Aidigong Maternal & Child Health Ltd,-0.098532619161799,-0.570101359495588,-0.31214409668024,-0.230570244668808,-0.100275819879053,0,-0.114992798471794,0.104676941237325,-0.054150453487085,0.115011720637145,0.114922993956492,-0.279645864838447,-0.054176233462343,0.089956757222214,0.120598454218086,0.077141010260217,-0.269404919816138,13.555054044239,-0.044837547218191,0.055555555555556,16.7597893769133
388,Hong Kong Exchanges and Clearing Limited,0,-0.897609011737739,15.2345124855855,-0.227048236100038,4.03952568453208,0,0,-0.212362652269436,0,0.210099151924015,0.21608764811052,0,-0.074618109574955,0.095696580829137,0.328732537197449,0.106659523946731,1.19090756531368,-0.615619155011193,-0.216408151381163,0.277777777777778,16.678162886255
